465236,16/03/2016 00:00:09,START,Grove Park Down Sidings,51.440709,0.010084,1,1,0,0,0,0,1,0,0,0,0.36,NULL
465236,16/03/2016 00:01:20,STOP,Grove Park Down Sidings,51.442736,0.00806,0,0,0,0,0,0,1,1,1,0,0.0,NULL
465236,16/03/2016 00:02:50,START,Grove Park Down Sidings,51.44277,0.008027,1,0,0,0,0,0,1,0,0,1,0.02,NULL
465236,16/03/2016 00:02:51,STOP,Grove Park Down Sidings,51.44277,0.008027,1,0,0,0,0,0,1,0,0,1,-0.02,NULL
465236,16/03/2016 00:04:28,START,Grove Park Down Sidings,51.442773,0.008007,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 00:05:37,STOP,Grove Park Down Sidings,51.441644,0.009027,0,0,0,0,0,0,1,0,1,0,-0.05,NULL
465236,16/03/2016 00:06:15,START,Grove Park Down Sidings,51.441603,0.009085,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 00:08:10,STOP,Grove Park Up Sidings,51.439751,0.010569,0,0,0,0,0,0,1,0,0,0,0.31,NULL
465236,16/03/2016 00:13:32,START,Grove Park Up Sidings,51.439664,0.010642,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 00:13:33,STOP,Grove Park Up Sidings,51.439664,0.010642,1,0,0,0,0,0,1,0,0,0,-0.05,NULL
465236,16/03/2016 00:13:47,START,Grove Park Up Sidings,51.439664,0.010639,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 00:13:48,STOP,Grove Park Up Sidings,51.439664,0.01064,1,0,0,0,0,0,1,0,0,0,-0.02,NULL
465236,16/03/2016 05:00:42,START,Grove Park Up Sidings,51.439667,0.010689,1,0,0,0,0,0,1,0,0,1,1.06,NULL
465236,16/03/2016 05:19:37,STOP,Charing Cross,51.507762,-0.122508,0,0,0,0,0,1,0,1,1,1,-0.12,NULL
465236,16/03/2016 05:36:52,START,Charing Cross,51.507375,-0.123464,1,1,0,0,0,0,1,0,0,0,1.09,NULL
465236,16/03/2016 05:39:25,STOP,Waterloo East,51.504078,-0.10967,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 05:39:48,START,Waterloo East,51.504058,-0.109656,1,1,0,0,0,0,1,0,0,0,1.04,NULL
465236,16/03/2016 05:50:32,STOP,Lewisham,51.465857,-0.014677,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,16/03/2016 05:51:53,START,Lewisham,51.465879,-0.01463,1,1,1,0,0,0,1,0,0,0,0.65,NULL
465236,16/03/2016 05:55:25,STOP,Hither Green,51.452044,-0.001105,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,16/03/2016 05:55:58,START,Hither Green,51.452032,-0.001086,1,1,1,0,0,0,1,0,0,0,0.34,NULL
465236,16/03/2016 05:59:01,STOP,Grove Park,51.430823,0.022176,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,16/03/2016 05:59:52,START,Grove Park,51.430827,0.022235,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 06:02:19,STOP,Elmstead Woods,51.417462,0.04377,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,16/03/2016 06:02:55,START,Elmstead Woods,51.417455,0.043749,1,1,0,0,0,0,1,0,0,0,0.17,NULL
465236,16/03/2016 06:04:54,STOP,Chislehurst,51.406066,0.056801,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465236,16/03/2016 06:05:45,START,Chislehurst,51.406023,0.056843,1,1,1,0,0,0,1,0,0,0,0.7,NULL
465236,16/03/2016 06:08:24,STOP,Petts Wood,51.388841,0.074447,0,0,0,0,1,0,0,1,1,0,-0.05,NULL
465236,16/03/2016 06:09:01,START,Petts Wood,51.388811,0.074438,1,1,1,0,0,0,1,0,0,0,1.43,NULL
465236,16/03/2016 06:13:05,STOP,Orpington,51.37434,0.088278,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465236,16/03/2016 06:13:36,START,Orpington,51.37431,0.088302,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,16/03/2016 06:16:02,STOP,Chelsfield,51.357187,0.107566,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 06:16:22,START,Chelsfield,51.357156,0.107583,1,1,1,0,0,0,1,0,0,0,0.63,NULL
465236,16/03/2016 06:18:35,STOP,Knockholt,51.346057,0.129338,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 06:19:00,START,Knockholt,51.346038,0.129377,1,1,1,0,0,0,1,0,0,0,1.04,NULL
