unitNo,timeStamp,event,destination,long,lang,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,speed,un
465235,18/03/2016 13:15,STOP,Charlton,51.486868,0.031554,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465235,18/03/2016 13:16,START,Charlton,51.486864,0.031594,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 13:18,STOP,Woolwich Dockyard,51.49112,0.054953,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465235,18/03/2016 13:19,START,Woolwich Dockyard,51.491077,0.055057,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 13:21,STOP,Woolwich Arsenal,51.489684,0.070142,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465235,18/03/2016 13:21,START,Woolwich Arsenal,51.489637,0.070167,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 13:23,STOP,Plumstead,51.489777,0.084638,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465235,18/03/2016 13:24,START,Plumstead,51.489766,0.084697,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 13:26,STOP,Abbey Wood,51.491102,0.120854,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465235,18/03/2016 13:27,START,Abbey Wood,51.491082,0.120925,1,1,1,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 13:29,STOP,Belvedere,51.492218,0.152662,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465235,18/03/2016 13:29,START,Belvedere,51.492221,0.152705,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 13:32,STOP,Erith,51.481348,0.175529,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465235,18/03/2016 13:32,START,Erith,51.481325,0.175579,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 13:34,STOP,Slade Green,51.467555,0.190468,0,0,0,0,1,0,0,1,1,1,0.1,NULL
465235,18/03/2016 13:36,START,Slade Green,51.467518,0.190539,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 13:41,STOP,Dartford,51.447378,0.220064,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465235,18/03/2016 13:47,START,Dartford,51.447386,0.220153,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 14:29,STOP,Dartford,51.447152,0.220516,0,0,0,0,1,0,0,1,1,0,0,NULL
465235,18/03/2016 14:31,START,Dartford,51.447166,0.220494,1,1,1,1,0,0,1,0,0,0,0.1,NULL
465235,18/03/2016 14:36,STOP,Slade Green,51.467728,0.19028,0,0,0,0,0,1,0,1,0,0,0.07,NULL
465235,18/03/2016 14:36,START,Slade Green,51.467741,0.190268,1,1,1,1,0,0,1,0,0,0,0.17,NULL
465235,18/03/2016 14:38,STOP,Erith,51.481677,0.175066,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,18/03/2016 14:39,START,Erith,51.481711,0.175064,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 14:41,STOP,Belvedere,51.492183,0.152816,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,18/03/2016 14:41,START,Belvedere,51.492193,0.152781,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 14:44,STOP,Abbey Wood,51.490922,0.119041,0,0,0,0,1,0,0,0,1,0,0.05,NULL
465235,18/03/2016 14:45,START,Abbey Wood,51.490912,0.119008,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 14:47,STOP,Plumstead,51.489816,0.085042,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465235,18/03/2016 14:48,START,Plumstead,51.489823,0.084863,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 14:50,STOP,Woolwich Arsenal,51.489701,0.070205,0,0,0,0,0,1,0,1,0,0,0.07,NULL
465235,18/03/2016 14:51,START,Woolwich Arsenal,51.489737,0.070175,1,1,1,1,0,0,1,0,0,0,0.07,NULL
465235,18/03/2016 14:53,STOP,Woolwich Dockyard,51.491111,0.055573,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 14:53,START,Woolwich Dockyard,51.491079,0.055516,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 14:56,STOP,Charlton,51.486812,0.031183,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,18/03/2016 14:56,START,Charlton,51.486838,0.031149,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 14:58,STOP,Westcombe Park,51.484277,0.019091,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 14:58,START,Westcombe Park,51.48426,0.019059,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 15:00,STOP,Maze Hill,51.482676,0.00351,0,0,0,0,0,1,0,1,0,0,0,NULL
465235,18/03/2016 15:01,START,Maze Hill,51.482683,0.003354,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 15:03,STOP,Greenwich,51.478317,-0.013267,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 15:04,START,Greenwich,51.478473,-0.013458,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 15:06,STOP,Deptford,51.478899,-0.026222,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,18/03/2016 15:06,START,Deptford,51.478914,-0.026252,1,1,1,1,0,0,1,0,0,0,0.73,NULL
465235,18/03/2016 15:13,STOP,London Bridge,51.504402,-0.083876,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,18/03/2016 15:14,START,London Bridge,51.504466,-0.083947,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 15:18,STOP,London Cannon Street,51.509195,-0.09083,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,18/03/2016 15:26,START,London Cannon Street,51.509195,-0.09083,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 15:30,STOP,London Bridge,51.504674,-0.084085,0,0,0,0,0,1,0,0,1,1,0,NULL
465235,18/03/2016 15:31,START,London Bridge,51.504623,-0.084516,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 15:37,STOP,Deptford,51.478763,-0.025484,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465235,18/03/2016 15:38,START,Deptford,51.478773,-0.02543,1,1,1,1,0,0,1,0,0,1,0.15,NULL
465235,18/03/2016 15:39,STOP,Greenwich,51.478281,-0.013661,0,0,0,0,1,0,0,1,0,1,0,NULL
465235,18/03/2016 15:40,START,Greenwich,51.478298,-0.013594,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 15:42,STOP,Maze Hill,51.482659,0.004098,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,18/03/2016 15:43,START,Maze Hill,51.482632,0.004187,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 15:45,STOP,Westcombe Park,51.484224,0.018502,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465235,18/03/2016 15:45,START,Westcombe Park,51.484228,0.01857,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 15:53,STOP,Charlton,51.486869,0.031566,0,0,0,0,1,0,0,1,0,1,0.1,NULL
465235,18/03/2016 15:54,START,Charlton,51.486881,0.031595,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 15:56,STOP,Woolwich Dockyard,51.491163,0.054851,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 15:57,START,Woolwich Dockyard,51.491159,0.054807,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 15:59,STOP,Woolwich Arsenal,51.489687,0.070058,0,0,0,0,1,0,0,1,1,1,0.02,NULL
465235,18/03/2016 16:00,START,Woolwich Arsenal,51.489744,0.0701,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 16:01,STOP,Plumstead,51.489765,0.08459,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465235,18/03/2016 16:02,START,Plumstead,51.48982,0.084653,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 16:05,STOP,Abbey Wood,51.491067,0.120853,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465235,18/03/2016 16:05,START,Abbey Wood,51.491059,0.120893,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 16:08,STOP,Belvedere,51.492205,0.152639,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465235,18/03/2016 16:09,START,Belvedere,51.492212,0.152686,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 16:12,STOP,Erith,51.481341,0.17553,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,18/03/2016 16:12,START,Erith,51.481294,0.17561,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 16:15,STOP,Slade Green,51.467555,0.190461,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 16:15,START,Slade Green,51.467528,0.190532,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 16:19,STOP,Dartford,51.447366,0.220051,0,0,0,0,0,1,0,1,1,1,0.05,NULL
465235,18/03/2016 16:24,START,Dartford,51.447362,0.220154,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 16:33,STOP,Dartford,51.44716,0.221319,0,0,0,0,1,0,0,0,1,0,0,NULL
465235,18/03/2016 16:41,START,Dartford,51.447169,0.221275,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 16:45,STOP,Crayford,51.448696,0.180407,0,0,0,0,0,0,0,1,1,0,0.02,NULL
465235,18/03/2016 16:45,START,Crayford,51.448677,0.180332,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 16:48,STOP,Bexley,51.440639,0.149426,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 16:48,START,Bexley,51.440602,0.149353,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 16:50,STOP,Albany Park,51.43555,0.127589,0,0,0,0,0,0,0,1,0,0,0.05,NULL
465235,18/03/2016 16:51,START,Albany Park,51.435528,0.127501,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 16:53,STOP,Sidcup,51.433919,0.10607,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 16:54,START,Sidcup,51.433927,0.106014,1,0,0,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 16:56,STOP,New Eltham,51.437966,0.071278,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 16:58,START,New Eltham,51.437965,0.071199,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 17:00,STOP,Mottingham,51.440118,0.051331,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 17:00,START,Mottingham,51.440081,0.051177,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 17:03,STOP,Lee,51.449505,0.016016,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 17:03,START,Lee,51.449508,0.015955,1,1,1,1,0,0,1,0,0,0,0.07,NULL
465235,18/03/2016 17:05,STOP,Hither Green,51.451158,0.001766,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 17:06,START,Hither Green,51.451175,0.00171,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 17:26,STOP,Waterloo East,51.504322,-0.106635,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465235,18/03/2016 17:29,START,Waterloo East,51.504362,-0.106691,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 17:33,STOP,Charing Cross,51.506718,-0.121754,0,0,0,0,1,0,0,1,1,0,0.07,NULL
465235,18/03/2016 17:43,START,Charing Cross,51.506737,-0.121828,1,1,0,0,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 17:45,STOP,Waterloo East,51.504391,-0.107472,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,18/03/2016 17:46,START,Waterloo East,51.504386,-0.107444,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:01,STOP,Ladywell,51.454656,-0.020196,0,0,0,0,1,0,0,1,1,1,0.02,NULL
465235,18/03/2016 18:02,START,Ladywell,51.454606,-0.02021,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:04,STOP,Catford / Catford Bridge,51.444726,-0.024943,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465235,18/03/2016 18:05,START,Catford / Catford Bridge,51.444642,-0.024936,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:07,STOP,Lower Sydenham,51.423941,-0.03353,0,0,0,0,0,0,0,0,1,1,0.05,NULL
465235,18/03/2016 18:08,START,Lower Sydenham,51.423912,-0.033523,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:09,STOP,New Beckenham,51.416458,-0.035223,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465235,18/03/2016 18:10,START,New Beckenham,51.41644,-0.035242,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:12,STOP,Clock House,51.406966,-0.042064,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 18:12,START,Clock House,51.40691,-0.042093,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:14,STOP,Elmers End,51.397271,-0.05052,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 18:15,START,Elmers End,51.397256,-0.050517,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:19,STOP,Eden Park,51.389621,-0.025695,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465235,18/03/2016 18:19,START,Eden Park,51.389584,-0.025634,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:22,STOP,West Wickham,51.380863,-0.013497,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 18:22,START,West Wickham,51.380862,-0.013432,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 18:28,STOP,Hayes,51.376487,0.009509,0,0,0,0,1,0,0,1,1,1,0.05,NULL
465235,18/03/2016 18:38,START,Hayes,51.376531,0.009562,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 18:40,STOP,West Wickham,51.381034,-0.013719,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 18:40,START,West Wickham,51.381002,-0.013793,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 18:42,STOP,Eden Park,51.389762,-0.025838,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 18:43,START,Eden Park,51.389798,-0.02591,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 18:46,STOP,Elmers End,51.397449,-0.050301,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,18/03/2016 18:46,START,Elmers End,51.397456,-0.050312,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 18:48,STOP,Clock House,51.407027,-0.042022,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465235,18/03/2016 18:49,START,Clock House,51.407076,-0.041979,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 18:51,STOP,New Beckenham,51.416292,-0.035302,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 18:51,START,New Beckenham,51.416344,-0.035315,1,1,1,1,0,0,1,0,0,0,0.1,NULL
465235,18/03/2016 18:52,STOP,Lower Sydenham,51.423953,-0.033499,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,18/03/2016 18:53,START,Lower Sydenham,51.424008,-0.033481,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 18:56,STOP,Catford / Catford Bridge,51.444709,-0.024924,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,18/03/2016 18:56,START,Catford / Catford Bridge,51.444719,-0.024911,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 18:58,STOP,Ladywell,51.454741,-0.020108,0,0,0,0,0,1,0,1,0,0,0.07,NULL
465235,18/03/2016 18:58,START,Ladywell,51.454834,-0.020082,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 19:12,STOP,Waterloo East,51.504376,-0.106592,0,0,0,0,0,1,0,0,1,0,0,NULL
465235,18/03/2016 19:12,START,Waterloo East,51.504326,-0.106643,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 19:15,STOP,Charing Cross,51.506741,-0.12169,0,0,0,0,0,0,0,1,1,0,0.05,NULL
465235,18/03/2016 19:32,START,Charing Cross,51.506699,-0.121947,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 19:34,STOP,Waterloo East,51.504374,-0.107577,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 19:35,START,Waterloo East,51.504417,-0.107401,1,1,1,0,0,0,1,0,0,1,0.1,NULL
465235,18/03/2016 19:48,STOP,Lewisham,51.465274,-0.011082,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 19:49,START,Lewisham,51.465287,-0.011014,1,1,1,0,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 19:52,STOP,Blackheath,51.465716,0.008341,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 19:53,START,Blackheath,51.4657,0.008409,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 19:56,STOP,Kidbrooke,51.461593,0.029097,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,18/03/2016 19:56,START,Kidbrooke,51.461562,0.029123,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 19:59,STOP,Eltham,51.455793,0.054091,0,0,0,0,1,0,0,1,1,1,0.07,NULL
465235,18/03/2016 20:00,START,Eltham,51.455821,0.05421,1,0,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 20:03,STOP,Falconwood,51.459503,0.081103,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 20:03,START,Falconwood,51.459521,0.081169,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 20:05,STOP,Welling,51.464927,0.102953,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 20:06,START,Welling,51.464938,0.103045,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 20:08,STOP,Bexleyheath,51.463554,0.134805,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 20:09,START,Bexleyheath,51.463558,0.134864,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 20:15,STOP,Barnehurst,51.464955,0.161349,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 20:15,START,Barnehurst,51.464951,0.161385,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 20:23,STOP,Dartford,51.447048,0.222106,0,0,0,0,1,0,0,1,1,1,0.05,NULL
465235,18/03/2016 20:35,START,Dartford,51.44704,0.222177,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 20:40,STOP,Slade Green,51.467429,0.190565,0,0,0,0,0,0,0,0,1,0,0.02,NULL
465235,18/03/2016 20:41,START,Slade Green,51.467442,0.190555,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 20:43,STOP,Erith,51.48166,0.175096,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 20:43,START,Erith,51.481745,0.175079,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 20:46,STOP,Belvedere,51.492137,0.154593,0,0,0,0,0,1,0,0,1,0,0.07,NULL
465235,18/03/2016 20:46,START,Belvedere,51.492189,0.154561,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 20:49,STOP,Abbey Wood,51.490917,0.120805,0,0,0,0,1,0,0,0,1,0,0,NULL
465235,18/03/2016 20:49,START,Abbey Wood,51.490926,0.120759,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 20:52,STOP,Plumstead,51.489777,0.084913,0,0,0,0,0,0,0,0,1,0,0,NULL
465235,18/03/2016 20:52,START,Plumstead,51.489759,0.084793,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 20:54,STOP,Woolwich Arsenal,51.489375,0.071928,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 20:55,START,Woolwich Arsenal,51.489355,0.071894,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 20:57,STOP,Woolwich Dockyard,51.491044,0.056214,0,0,0,0,0,1,0,0,1,0,0.07,NULL
465235,18/03/2016 20:57,START,Woolwich Dockyard,51.490984,0.056167,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 21:00,STOP,Charlton,51.486974,0.031955,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 21:01,START,Charlton,51.486962,0.03187,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 21:02,STOP,Westcombe Park,51.484293,0.019191,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465235,18/03/2016 21:03,START,Westcombe Park,51.484266,0.019158,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 21:04,STOP,Maze Hill,51.482656,0.005143,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 21:05,START,Maze Hill,51.482585,0.005104,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 21:08,STOP,Greenwich,51.478256,-0.013648,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 21:08,START,Greenwich,51.478298,-0.013674,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 21:10,STOP,Deptford,51.478603,-0.024501,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465235,18/03/2016 21:10,START,Deptford,51.478612,-0.024538,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 21:17,STOP,London Bridge,51.503523,-0.082952,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 21:18,START,London Bridge,51.503526,-0.082961,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 21:21,STOP,London Cannon Street,51.50902,-0.091575,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465235,18/03/2016 21:29,START,London Cannon Street,51.509067,-0.091597,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 21:33,STOP,London Bridge,51.503692,-0.083016,0,0,0,0,0,1,0,0,1,1,0.05,NULL
465235,18/03/2016 21:34,START,London Bridge,51.503632,-0.08297,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 21:39,STOP,New Cross,51.476236,-0.03233,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 21:39,START,New Cross,51.476096,-0.032326,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 21:41,STOP,St John,51.468554,-0.020954,0,0,0,0,0,1,0,0,1,1,0.02,NULL
465235,18/03/2016 21:42,START,St John,51.46858,-0.020922,1,1,0,0,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 21:44,STOP,Lewisham,51.464036,-0.013057,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 21:46,START,Lewisham,51.46403,-0.013154,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 21:49,STOP,Ladywell,51.454716,-0.02018,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 21:49,START,Ladywell,51.454599,-0.020224,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 21:51,STOP,Catford / Catford Bridge,51.444644,-0.024892,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 21:52,START,Catford / Catford Bridge,51.444649,-0.02494,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 21:54,STOP,Lower Sydenham,51.423909,-0.033477,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465235,18/03/2016 21:55,START,Lower Sydenham,51.423856,-0.03347,1,1,0,0,0,0,1,0,0,1,0.07,NULL
465235,18/03/2016 21:56,STOP,New Beckenham,51.41646,-0.035203,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 21:57,START,New Beckenham,51.416443,-0.035195,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 21:59,STOP,Clock House,51.407011,-0.042028,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 21:59,START,Clock House,51.406982,-0.042068,1,1,1,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 22:02,STOP,Elmers End,51.397304,-0.050482,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 22:02,START,Elmers End,51.397275,-0.050488,1,1,1,0,0,0,1,0,0,1,0.15,NULL
465235,18/03/2016 22:06,STOP,Eden Park,51.389635,-0.025739,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 22:06,START,Eden Park,51.389581,-0.025688,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 22:08,STOP,West Wickham,51.380837,-0.013488,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 22:09,START,West Wickham,51.380806,-0.013463,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 22:12,STOP,Hayes,51.37662,0.009527,0,0,0,0,0,1,0,1,1,1,0.05,NULL
465235,18/03/2016 22:30,START,Hayes,51.37664,0.009615,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 22:33,STOP,West Wickham,51.380973,-0.013709,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 22:33,START,West Wickham,51.380973,-0.013784,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:35,STOP,Eden Park,51.389771,-0.02587,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 22:36,START,Eden Park,51.389796,-0.025897,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:39,STOP,Elmers End,51.397484,-0.050289,0,0,0,0,0,1,0,0,1,0,0.07,NULL
465235,18/03/2016 22:39,START,Elmers End,51.397488,-0.050296,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:41,STOP,Clock House,51.407058,-0.042002,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465235,18/03/2016 22:42,START,Clock House,51.407077,-0.042004,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 22:44,STOP,New Beckenham,51.416298,-0.035268,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465235,18/03/2016 22:44,START,New Beckenham,51.416341,-0.035266,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:45,STOP,Lower Sydenham,51.423963,-0.033492,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 22:46,START,Lower Sydenham,51.423982,-0.033455,1,1,1,0,0,0,1,0,0,0,0.07,NULL
